Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Distribucio_P80_20
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,3
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,3.7
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,3.1
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,3.8
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,2.9
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,3.4
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,3.2
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,3.2
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,3.6
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,3.2
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,3.3
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,3.5
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,3.6
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,3.2
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,3.3
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,2.8
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,2.9
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,2.9
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,3.1
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,2.9
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,2.7
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,3.3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,2.8
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,2.9
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,3.1
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,3.1
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,2.9
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,2.5
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,3.3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,2.7
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,2.8
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,2.8
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,3.2
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,2.6
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,3
2021,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,3
2021,6,Gràcia,28,Vallcarca i els Penitents,1,3.2
2021,6,Gràcia,28,Vallcarca i els Penitents,2,3
2021,6,Gràcia,28,Vallcarca i els Penitents,3,2.8
2021,6,Gràcia,28,Vallcarca i els Penitents,4,3
2021,6,Gràcia,28,Vallcarca i els Penitents,6,2.9
2021,6,Gràcia,28,Vallcarca i els Penitents,7,3
2021,6,Gràcia,28,Vallcarca i els Penitents,8,3
2021,6,Gràcia,28,Vallcarca i els Penitents,9,3.8
2021,6,Gràcia,28,Vallcarca i els Penitents,10,2.9
2021,6,Gràcia,28,Vallcarca i els Penitents,11,3.1
2021,6,Gràcia,28,Vallcarca i els Penitents,12,2.8
2021,6,Gràcia,29,el Coll,13,2.9
2021,6,Gràcia,29,el Coll,14,2.7
2021,6,Gràcia,29,el Coll,15,2.9
2021,6,Gràcia,29,el Coll,16,2.9
2021,6,Gràcia,29,el Coll,17,2.7
2021,6,Gràcia,30,la Salut,18,2.8
2021,6,Gràcia,30,la Salut,19,2.7
2021,6,Gràcia,30,la Salut,20,2.9
2021,6,Gràcia,30,la Salut,21,2.8
2021,6,Gràcia,30,la Salut,22,3.2
2021,6,Gràcia,30,la Salut,23,2.3
2021,6,Gràcia,30,la Salut,24,2.5
2021,6,Gràcia,30,la Salut,25,2.5
2021,6,Gràcia,30,la Salut,26,2.7
2021,6,Gràcia,30,la Salut,27,2.8
2021,6,Gràcia,31,la Vila de Gràcia,28,2.9
2021,6,Gràcia,31,la Vila de Gràcia,29,2.7
2021,6,Gràcia,31,la Vila de Gràcia,30,2.7
2021,6,Gràcia,31,la Vila de Gràcia,31,2.6
2021,6,Gràcia,31,la Vila de Gràcia,32,2.6
2021,6,Gràcia,31,la Vila de Gràcia,33,2.8
2021,6,Gràcia,31,la Vila de Gràcia,34,2.9
2021,6,Gràcia,31,la Vila de Gràcia,35,2.7
2021,6,Gràcia,31,la Vila de Gràcia,36,2.8
2021,6,Gràcia,31,la Vila de Gràcia,37,2.7
2021,6,Gràcia,31,la Vila de Gràcia,38,2.7
2021,6,Gràcia,31,la Vila de Gràcia,39,3.4
2021,6,Gràcia,31,la Vila de Gràcia,40,3
2021,6,Gràcia,31,la Vila de Gràcia,41,3.3
2021,6,Gràcia,31,la Vila de Gràcia,42,3.3
2021,6,Gràcia,31,la Vila de Gràcia,43,4
2021,6,Gràcia,31,la Vila de Gràcia,44,3.4
2021,6,Gràcia,31,la Vila de Gràcia,45,3
2021,6,Gràcia,31,la Vila de Gràcia,46,3.1
2021,6,Gràcia,31,la Vila de Gràcia,47,3.1
2021,6,Gràcia,31,la Vila de Gràcia,48,3.3
2021,6,Gràcia,31,la Vila de Gràcia,49,2.9
2021,6,Gràcia,31,la Vila de Gràcia,50,2.9
2021,6,Gràcia,31,la Vila de Gràcia,51,3
2021,6,Gràcia,31,la Vila de Gràcia,52,2.9
2021,6,Gràcia,31,la Vila de Gràcia,53,2.8
2021,6,Gràcia,31,la Vila de Gràcia,54,2.9
2021,6,Gràcia,31,la Vila de Gràcia,55,2.6
2021,6,Gràcia,31,la Vila de Gràcia,56,2.9
2021,6,Gràcia,31,la Vila de Gràcia,57,3.3
2021,6,Gràcia,31,la Vila de Gràcia,58,3.5
2021,6,Gràcia,31,la Vila de Gràcia,59,2.7
2021,6,Gràcia,31,la Vila de Gràcia,60,2.7
2021,6,Gràcia,31,la Vila de Gràcia,61,2.7
2021,6,Gràcia,31,la Vila de Gràcia,62,2.5
2021,6,Gràcia,31,la Vila de Gràcia,63,2.8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,2.4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,2.5
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,2.9
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,2.8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,2.7
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,2.8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,3.1
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,2.8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,2.5
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,2.4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,2.6
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,3.1
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,2.6
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,2.6
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,2.8
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,2.4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,2.3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,2.6
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,2.4
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,2.7
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,2.3
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,2.6
2021,7,Horta-Guinardó,33,el Baix Guinardó,1,2.6
2021,7,Horta-Guinardó,33,el Baix Guinardó,2,2.8
2021,7,Horta-Guinardó,33,el Baix Guinardó,3,2.9
2021,7,Horta-Guinardó,33,el Baix Guinardó,4,2.7
2021,7,Horta-Guinardó,33,el Baix Guinardó,5,2.6
2021,7,Horta-Guinardó,33,el Baix Guinardó,6,2.6
2021,7,Horta-Guinardó,33,el Baix Guinardó,7,2.4
2021,7,Horta-Guinardó,33,el Baix Guinardó,8,2.6
2021,7,Horta-Guinardó,33,el Baix Guinardó,9,2.5
2021,7,Horta-Guinardó,33,el Baix Guinardó,10,2.8
2021,7,Horta-Guinardó,33,el Baix Guinardó,11,3.1
2021,7,Horta-Guinardó,33,el Baix Guinardó,12,3
2021,7,Horta-Guinardó,33,el Baix Guinardó,13,2.3
2021,7,Horta-Guinardó,33,el Baix Guinardó,14,2.9
2021,7,Horta-Guinardó,33,el Baix Guinardó,15,2.8
2021,7,Horta-Guinardó,33,el Baix Guinardó,16,2.7
2021,7,Horta-Guinardó,33,el Baix Guinardó,17,2.7
2021,7,Horta-Guinardó,33,el Baix Guinardó,18,2.8
2021,7,Horta-Guinardó,33,el Baix Guinardó,19,3
2021,7,Horta-Guinardó,34,Can Baró,20,2.7
2021,7,Horta-Guinardó,34,Can Baró,21,2.7
2021,7,Horta-Guinardó,34,Can Baró,22,2.8
2021,7,Horta-Guinardó,34,Can Baró,23,2.8
2021,7,Horta-Guinardó,34,Can Baró,24,2.9
2021,7,Horta-Guinardó,34,Can Baró,25,2.8
2021,7,Horta-Guinardó,34,Can Baró,26,2.5
2021,7,Horta-Guinardó,35,el Guinardó,27,3.2
2021,7,Horta-Guinardó,35,el Guinardó,28,2.9
2021,7,Horta-Guinardó,35,el Guinardó,29,3.1
2021,7,Horta-Guinardó,35,el Guinardó,30,2.7
2021,7,Horta-Guinardó,35,el Guinardó,31,2.9
2021,7,Horta-Guinardó,35,el Guinardó,32,2.7
2021,7,Horta-Guinardó,35,el Guinardó,33,2.6
2021,7,Horta-Guinardó,35,el Guinardó,34,2.8
2021,7,Horta-Guinardó,35,el Guinardó,35,2.5
2021,7,Horta-Guinardó,35,el Guinardó,36,2.8
2021,7,Horta-Guinardó,35,el Guinardó,37,3.1
2021,7,Horta-Guinardó,35,el Guinardó,38,2.5
2021,7,Horta-Guinardó,35,el Guinardó,39,2.6
2021,7,Horta-Guinardó,35,el Guinardó,40,3.1
2021,7,Horta-Guinardó,35,el Guinardó,41,2.9
2021,7,Horta-Guinardó,35,el Guinardó,42,2.6
2021,7,Horta-Guinardó,35,el Guinardó,43,3.1
2021,7,Horta-Guinardó,35,el Guinardó,44,2.7
2021,7,Horta-Guinardó,35,el Guinardó,45,3
2021,7,Horta-Guinardó,35,el Guinardó,46,2.5
2021,7,Horta-Guinardó,35,el Guinardó,47,2.9
2021,7,Horta-Guinardó,35,el Guinardó,48,2.7
2021,7,Horta-Guinardó,35,el Guinardó,49,2.8
2021,7,Horta-Guinardó,35,el Guinardó,50,3
2021,7,Horta-Guinardó,35,el Guinardó,51,2.8
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,2.4
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,2.3
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,2.6
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,2.3
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,2.9
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,2.7
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,2.6
2021,7,Horta-Guinardó,37,el Carmel,59,2.7
2021,7,Horta-Guinardó,37,el Carmel,60,2.7
2021,7,Horta-Guinardó,37,el Carmel,61,2.3
2021,7,Horta-Guinardó,37,el Carmel,62,2.6
2021,7,Horta-Guinardó,37,el Carmel,63,2.3
2021,7,Horta-Guinardó,37,el Carmel,64,2.6
2021,7,Horta-Guinardó,37,el Carmel,65,2.3
2021,7,Horta-Guinardó,37,el Carmel,66,2.4
2021,7,Horta-Guinardó,37,el Carmel,67,2.5
2021,7,Horta-Guinardó,37,el Carmel,68,2.7
2021,7,Horta-Guinardó,37,el Carmel,69,2.4
2021,7,Horta-Guinardó,37,el Carmel,70,2.8
2021,7,Horta-Guinardó,37,el Carmel,71,2.4
2021,7,Horta-Guinardó,37,el Carmel,72,2.5
2021,7,Horta-Guinardó,37,el Carmel,73,2.6
2021,7,Horta-Guinardó,37,el Carmel,74,2.4
2021,7,Horta-Guinardó,37,el Carmel,75,2.6
2021,7,Horta-Guinardó,37,el Carmel,76,2.6
2021,7,Horta-Guinardó,37,el Carmel,77,2.6
2021,7,Horta-Guinardó,37,el Carmel,78,2.4
2021,7,Horta-Guinardó,37,el Carmel,79,2.6
2021,7,Horta-Guinardó,37,el Carmel,80,2.3
2021,7,Horta-Guinardó,38,la Teixonera,81,2.5
2021,7,Horta-Guinardó,38,la Teixonera,82,2.7
2021,7,Horta-Guinardó,38,la Teixonera,83,2.7
2021,7,Horta-Guinardó,38,la Teixonera,84,2.7
2021,7,Horta-Guinardó,38,la Teixonera,85,2.5
2021,7,Horta-Guinardó,38,la Teixonera,86,2.9
2021,7,Horta-Guinardó,38,la Teixonera,87,2.6
2021,7,Horta-Guinardó,38,la Teixonera,88,2.7
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,2.5
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,2.5
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,2.7
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,2.7
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,2.4
2021,7,Horta-Guinardó,40,Montbau,94,2.3
2021,7,Horta-Guinardó,40,Montbau,95,2.6
2021,7,Horta-Guinardó,40,Montbau,96,2.3
2021,7,Horta-Guinardó,40,Montbau,97,2.6
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,2.2
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,2.2
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,2.4
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,2.4
2021,7,Horta-Guinardó,42,la Clota,102,2.4
2021,7,Horta-Guinardó,43,Horta,103,3.2
2021,7,Horta-Guinardó,43,Horta,104,2.4
2021,7,Horta-Guinardó,43,Horta,105,2.4
2021,7,Horta-Guinardó,43,Horta,106,2.8
2021,7,Horta-Guinardó,43,Horta,107,2.5
2021,7,Horta-Guinardó,43,Horta,108,2.6
2021,7,Horta-Guinardó,43,Horta,109,2.5
2021,7,Horta-Guinardó,43,Horta,110,2.6
2021,7,Horta-Guinardó,43,Horta,111,2.3
2021,7,Horta-Guinardó,43,Horta,112,2.4
2021,7,Horta-Guinardó,43,Horta,113,2.5
2021,7,Horta-Guinardó,43,Horta,114,2.7
2021,7,Horta-Guinardó,43,Horta,115,2.6
2021,7,Horta-Guinardó,43,Horta,116,2.3
2021,7,Horta-Guinardó,43,Horta,117,2.5
2021,7,Horta-Guinardó,43,Horta,118,2.6
2021,7,Horta-Guinardó,43,Horta,119,2.5
2021,7,Horta-Guinardó,43,Horta,120,2.8
2021,7,Horta-Guinardó,43,Horta,121,2.5
2021,7,Horta-Guinardó,43,Horta,122,2.4
2021,7,Horta-Guinardó,43,Horta,123,2.5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,2.4
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,2.6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,2.8
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,2.9
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,2.8
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,2.9
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,2.5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,2.8
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,2.6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,2.5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,2.6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,2.3
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,2.7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,2.5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,2.5
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,2.7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,2.7
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,2.6
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,2.9
2021,8,Nou Barris,45,Porta,20,2.5
2021,8,Nou Barris,45,Porta,21,2.7
2021,8,Nou Barris,45,Porta,22,2.5
2021,8,Nou Barris,45,Porta,23,2.6
2021,8,Nou Barris,45,Porta,24,2.7
2021,8,Nou Barris,45,Porta,25,2.7
2021,8,Nou Barris,45,Porta,26,2.5
2021,8,Nou Barris,45,Porta,27,2.3
2021,8,Nou Barris,45,Porta,28,2.3
2021,8,Nou Barris,45,Porta,29,2.7
2021,8,Nou Barris,45,Porta,30,2.7
2021,8,Nou Barris,45,Porta,31,2.3
2021,8,Nou Barris,45,Porta,32,2.8
2021,8,Nou Barris,45,Porta,33,2.6
2021,8,Nou Barris,45,Porta,34,2.7
2021,8,Nou Barris,45,Porta,35,2.4
2021,8,Nou Barris,45,Porta,36,2.6
2021,8,Nou Barris,45,Porta,37,2.9
2021,8,Nou Barris,46,el Turó de la Peira,38,2.9
2021,8,Nou Barris,46,el Turó de la Peira,39,3
2021,8,Nou Barris,46,el Turó de la Peira,40,2.9
2021,8,Nou Barris,46,el Turó de la Peira,41,2.6
2021,8,Nou Barris,46,el Turó de la Peira,42,2.4
2021,8,Nou Barris,46,el Turó de la Peira,43,2.6
2021,8,Nou Barris,46,el Turó de la Peira,44,2.6
2021,8,Nou Barris,46,el Turó de la Peira,45,2.8
2021,8,Nou Barris,46,el Turó de la Peira,46,2.5
2021,8,Nou Barris,46,el Turó de la Peira,47,2.8
2021,8,Nou Barris,47,Can Peguera,48,2.6
2021,8,Nou Barris,47,Can Peguera,49,2.7
2021,8,Nou Barris,48,la Guineueta,50,2.1
2021,8,Nou Barris,48,la Guineueta,51,2.2
2021,8,Nou Barris,48,la Guineueta,52,2.2
2021,8,Nou Barris,48,la Guineueta,53,2.3
2021,8,Nou Barris,48,la Guineueta,54,2
2021,8,Nou Barris,48,la Guineueta,55,2
2021,8,Nou Barris,48,la Guineueta,56,2.6
2021,8,Nou Barris,48,la Guineueta,57,2.2
2021,8,Nou Barris,48,la Guineueta,58,2.4
2021,8,Nou Barris,48,la Guineueta,59,2.1
2021,8,Nou Barris,49,Canyelles,60,2.2
2021,8,Nou Barris,49,Canyelles,61,2.2
2021,8,Nou Barris,49,Canyelles,62,2
2021,8,Nou Barris,49,Canyelles,63,2
2021,8,Nou Barris,49,Canyelles,64,2
2021,8,Nou Barris,50,les Roquetes,65,2.7
2021,8,Nou Barris,50,les Roquetes,66,3.1
2021,8,Nou Barris,50,les Roquetes,67,2.5
2021,8,Nou Barris,50,les Roquetes,68,2.4
2021,8,Nou Barris,50,les Roquetes,69,2.5
2021,8,Nou Barris,50,les Roquetes,70,2.7
2021,8,Nou Barris,50,les Roquetes,71,2.5
2021,8,Nou Barris,50,les Roquetes,72,2.5
2021,8,Nou Barris,50,les Roquetes,73,2.8
2021,8,Nou Barris,50,les Roquetes,74,2.7
2021,8,Nou Barris,51,Verdun,75,2.6
2021,8,Nou Barris,51,Verdun,76,2.6
2021,8,Nou Barris,51,Verdun,77,2.7
2021,8,Nou Barris,51,Verdun,78,2.8
2021,8,Nou Barris,51,Verdun,79,2.4
2021,8,Nou Barris,51,Verdun,80,2.6
2021,8,Nou Barris,51,Verdun,81,2.7
2021,8,Nou Barris,51,Verdun,82,2.8
2021,8,Nou Barris,52,la Prosperitat,83,2.6
2021,8,Nou Barris,52,la Prosperitat,84,2.2
2021,8,Nou Barris,52,la Prosperitat,85,2.8
2021,8,Nou Barris,52,la Prosperitat,86,2.8
2021,8,Nou Barris,52,la Prosperitat,87,2.8
2021,8,Nou Barris,52,la Prosperitat,88,2.6
2021,8,Nou Barris,52,la Prosperitat,89,2.8
2021,8,Nou Barris,52,la Prosperitat,90,2.6
2021,8,Nou Barris,52,la Prosperitat,91,2.3
2021,8,Nou Barris,52,la Prosperitat,92,2.7
2021,8,Nou Barris,52,la Prosperitat,93,2.3
2021,8,Nou Barris,52,la Prosperitat,94,2.3
2021,8,Nou Barris,52,la Prosperitat,95,2.1
2021,8,Nou Barris,52,la Prosperitat,96,2.7
2021,8,Nou Barris,52,la Prosperitat,97,2.7
2021,8,Nou Barris,52,la Prosperitat,98,2.5
2021,8,Nou Barris,52,la Prosperitat,99,2.4
2021,8,Nou Barris,52,la Prosperitat,100,2.5
2021,8,Nou Barris,52,la Prosperitat,101,2.5
2021,8,Nou Barris,52,la Prosperitat,102,2.5
2021,8,Nou Barris,53,la Trinitat Nova,103,2.3
2021,8,Nou Barris,53,la Trinitat Nova,104,2.5
2021,8,Nou Barris,53,la Trinitat Nova,105,2.3
2021,8,Nou Barris,53,la Trinitat Nova,106,2.6
2021,8,Nou Barris,53,la Trinitat Nova,107,2.2
2021,8,Nou Barris,54,Torre Baró,108,2.7
2021,8,Nou Barris,54,Torre Baró,109,2.3
2021,8,Nou Barris,55,Ciutat Meridiana,110,2.9
2021,8,Nou Barris,55,Ciutat Meridiana,111,2.6
2021,8,Nou Barris,55,Ciutat Meridiana,112,2.9
2021,8,Nou Barris,55,Ciutat Meridiana,113,2.9
2021,8,Nou Barris,55,Ciutat Meridiana,114,2.8
2021,8,Nou Barris,55,Ciutat Meridiana,115,2.7
2021,8,Nou Barris,56,Vallbona,116,2.4
2021,8,Nou Barris,48,la Guineueta,215,2.2
2021,9,Sant Andreu,57,la Trinitat Vella,1,2.9
2021,9,Sant Andreu,57,la Trinitat Vella,2,3.2
2021,9,Sant Andreu,57,la Trinitat Vella,3,2.6
2021,9,Sant Andreu,57,la Trinitat Vella,4,3.1
2021,9,Sant Andreu,57,la Trinitat Vella,5,2.7
2021,9,Sant Andreu,58,Baró de Viver,6,2.5
2021,9,Sant Andreu,58,Baró de Viver,7,2.5
2021,9,Sant Andreu,59,el Bon Pastor,8,2.1
2021,9,Sant Andreu,59,el Bon Pastor,9,2.5
2021,9,Sant Andreu,59,el Bon Pastor,10,2.4
2021,9,Sant Andreu,59,el Bon Pastor,11,2.8
2021,9,Sant Andreu,59,el Bon Pastor,13,2.8
2021,9,Sant Andreu,59,el Bon Pastor,14,2.5
2021,9,Sant Andreu,59,el Bon Pastor,15,2.7
2021,9,Sant Andreu,60,Sant Andreu,16,2.1
2021,9,Sant Andreu,60,Sant Andreu,17,2.2
2021,9,Sant Andreu,60,Sant Andreu,18,2.1
2021,9,Sant Andreu,60,Sant Andreu,19,2
2021,9,Sant Andreu,60,Sant Andreu,20,2.2
2021,9,Sant Andreu,60,Sant Andreu,21,2.4
2021,9,Sant Andreu,60,Sant Andreu,22,2.6
2021,9,Sant Andreu,60,Sant Andreu,23,2.2
2021,9,Sant Andreu,60,Sant Andreu,24,2.2
2021,9,Sant Andreu,60,Sant Andreu,25,2.5
2021,9,Sant Andreu,60,Sant Andreu,26,2.4
2021,9,Sant Andreu,60,Sant Andreu,27,2.3
2021,9,Sant Andreu,60,Sant Andreu,28,2
2021,9,Sant Andreu,60,Sant Andreu,29,2.2
2021,9,Sant Andreu,60,Sant Andreu,30,2.2
2021,9,Sant Andreu,60,Sant Andreu,31,2.2
2021,9,Sant Andreu,60,Sant Andreu,32,2.8
2021,9,Sant Andreu,60,Sant Andreu,33,2.4
2021,9,Sant Andreu,60,Sant Andreu,34,2.4
2021,9,Sant Andreu,60,Sant Andreu,35,2.5
2021,9,Sant Andreu,60,Sant Andreu,36,2.1
2021,9,Sant Andreu,60,Sant Andreu,37,2.8
2021,9,Sant Andreu,60,Sant Andreu,38,2.3
2021,9,Sant Andreu,60,Sant Andreu,39,2.3
2021,9,Sant Andreu,60,Sant Andreu,40,2.4
2021,9,Sant Andreu,60,Sant Andreu,41,2.2
2021,9,Sant Andreu,60,Sant Andreu,42,2.6
2021,9,Sant Andreu,60,Sant Andreu,43,2.3
2021,9,Sant Andreu,60,Sant Andreu,44,2.7
2021,9,Sant Andreu,60,Sant Andreu,45,2.4
2021,9,Sant Andreu,60,Sant Andreu,46,2.3
2021,9,Sant Andreu,60,Sant Andreu,47,2.5
2021,9,Sant Andreu,60,Sant Andreu,48,2.3
2021,9,Sant Andreu,60,Sant Andreu,49,2.8
2021,9,Sant Andreu,60,Sant Andreu,50,2.8
2021,9,Sant Andreu,60,Sant Andreu,51,2.7
2021,9,Sant Andreu,60,Sant Andreu,52,2.3
2021,9,Sant Andreu,60,Sant Andreu,53,2.4
2021,9,Sant Andreu,60,Sant Andreu,54,2.5
2021,9,Sant Andreu,61,la Sagrera,55,2.5
2021,9,Sant Andreu,61,la Sagrera,56,2.4
2021,9,Sant Andreu,61,la Sagrera,57,2.9
2021,9,Sant Andreu,61,la Sagrera,58,3.1
2021,9,Sant Andreu,61,la Sagrera,59,2.7
2021,9,Sant Andreu,61,la Sagrera,60,2.4
2021,9,Sant Andreu,61,la Sagrera,61,2.2
2021,9,Sant Andreu,61,la Sagrera,62,2.7
2021,9,Sant Andreu,61,la Sagrera,63,2.4
2021,9,Sant Andreu,61,la Sagrera,64,2.4
2021,9,Sant Andreu,61,la Sagrera,65,2.8
2021,9,Sant Andreu,61,la Sagrera,66,2.4
2021,9,Sant Andreu,61,la Sagrera,67,2.6
2021,9,Sant Andreu,61,la Sagrera,68,2.4
2021,9,Sant Andreu,61,la Sagrera,69,2.2
2021,9,Sant Andreu,61,la Sagrera,70,2.8
2021,9,Sant Andreu,61,la Sagrera,71,2.8
2021,9,Sant Andreu,61,la Sagrera,72,3
2021,9,Sant Andreu,61,la Sagrera,73,2.6
2021,9,Sant Andreu,62,el Congrés i els Indians,74,2.4
2021,9,Sant Andreu,62,el Congrés i els Indians,75,2.9
2021,9,Sant Andreu,62,el Congrés i els Indians,76,2.9
2021,9,Sant Andreu,62,el Congrés i els Indians,77,2.2
2021,9,Sant Andreu,62,el Congrés i els Indians,78,2.5
2021,9,Sant Andreu,62,el Congrés i els Indians,79,2.9
2021,9,Sant Andreu,62,el Congrés i els Indians,80,2.7
2021,9,Sant Andreu,62,el Congrés i els Indians,81,2.6
2021,9,Sant Andreu,62,el Congrés i els Indians,82,2.7
2021,9,Sant Andreu,63,Navas,83,2.9
2021,9,Sant Andreu,63,Navas,84,2.5
2021,9,Sant Andreu,63,Navas,85,2.6
2021,9,Sant Andreu,63,Navas,86,2.8
2021,9,Sant Andreu,63,Navas,87,2.5
